epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,587.306,1.33193,0.93396,1.19388,0.84015,0.77415,0.87054,0.54117,1.30943,0.86191,1.21277,0.0094555,0.0094555,0.0094555
46,599.889,1.31957,0.90547,1.18724,0.8475,0.78262,0.86917,0.53042,1.3277,0.87431,1.24739,0.00944313,0.00944313,0.00944313
47,612.514,1.36225,0.91889,1.21709,0.86246,0.81827,0.88805,0.54836,1.30314,0.83571,1.23686,0.00943075,0.00943075,0.00943075
48,625.017,1.34793,0.9253,1.22117,0.87819,0.74419,0.87332,0.53793,1.29829,0.87789,1.21932,0.00941837,0.00941837,0.00941837
49,637.882,1.33425,0.90001,1.18254,0.86196,0.79974,0.88728,0.55447,1.26992,0.85289,1.17597,0.009406,0.009406,0.009406
50,650.634,1.32045,0.91716,1.18365,0.88146,0.77815,0.89922,0.57338,1.245,0.82219,1.1797,0.00939363,0.00939363,0.00939363
51,663.363,1.31224,0.91488,1.18018,0.83931,0.81655,0.89346,0.56897,1.29066,0.81761,1.20298,0.00938125,0.00938125,0.00938125
52,676.207,1.30528,0.86033,1.1777,0.87865,0.77642,0.87394,0.55871,1.27669,0.85798,1.19663,0.00936888,0.00936888,0.00936888
53,688.8,1.29577,0.87521,1.17414,0.8719,0.83721,0.91255,0.59557,1.25518,0.77962,1.17901,0.0093565,0.0093565,0.0093565
54,701.559,1.28564,0.8676,1.16583,0.88505,0.81783,0.89838,0.57071,1.25571,0.79619,1.17298,0.00934413,0.00934413,0.00934413
55,714.32,1.31744,0.88647,1.16904,0.89228,0.81339,0.91929,0.60278,1.22938,0.74726,1.15093,0.00933175,0.00933175,0.00933175
56,727.047,1.265,0.84399,1.15098,0.87263,0.84091,0.91845,0.59132,1.27329,0.77006,1.19086,0.00931937,0.00931937,0.00931937
57,739.996,1.31433,0.87607,1.17426,0.86655,0.81376,0.89646,0.55384,1.3268,0.80866,1.21423,0.009307,0.009307,0.009307
58,752.874,1.32749,0.85889,1.18137,0.85686,0.78887,0.89228,0.57291,1.26663,0.84956,1.1886,0.00929462,0.00929462,0.00929462
59,765.376,1.28185,0.84325,1.16563,0.85096,0.81008,0.89306,0.57944,1.24803,0.79873,1.17217,0.00928225,0.00928225,0.00928225
60,777.937,1.28205,0.8567,1.15736,0.84816,0.79974,0.87474,0.55187,1.2985,0.84237,1.18141,0.00926988,0.00926988,0.00926988
61,790.505,1.2959,0.8455,1.16561,0.86676,0.80233,0.89646,0.57194,1.26688,0.78859,1.18849,0.0092575,0.0092575,0.0092575
62,803.486,1.26407,0.82931,1.15847,0.87542,0.8443,0.91778,0.59107,1.23224,0.74111,1.16252,0.00924512,0.00924512,0.00924512
63,816.033,1.26662,0.84069,1.1457,0.87575,0.81654,0.91045,0.59137,1.22617,0.75518,1.13535,0.00923275,0.00923275,0.00923275
64,828.583,1.25549,0.80354,1.14311,0.88266,0.81137,0.91572,0.60123,1.22628,0.7505,1.15135,0.00922038,0.00922038,0.00922038
65,841.526,1.28687,0.83036,1.17081,0.86743,0.8385,0.90749,0.59567,1.24088,0.75351,1.1518,0.009208,0.009208,0.009208
66,854.376,1.2991,0.84331,1.1825,0.87821,0.84367,0.91281,0.60054,1.20734,0.74246,1.14593,0.00919562,0.00919562,0.00919562
67,867.186,1.2807,0.8236,1.16077,0.87795,0.83333,0.91385,0.59723,1.24431,0.73309,1.15943,0.00918325,0.00918325,0.00918325
68,880.393,1.24978,0.7823,1.12823,0.89076,0.84279,0.91807,0.61365,1.19416,0.71573,1.11818,0.00917088,0.00917088,0.00917088
69,893.594,1.22188,0.78842,1.12874,0.86305,0.86305,0.92714,0.62021,1.19261,0.71721,1.13703,0.0091585,0.0091585,0.0091585
70,906.78,1.24163,0.77792,1.1471,0.89371,0.83333,0.90944,0.60232,1.21235,0.73487,1.15671,0.00914613,0.00914613,0.00914613
71,919.782,1.26217,0.81268,1.15772,0.88415,0.81137,0.90661,0.59595,1.19982,0.74374,1.14776,0.00913375,0.00913375,0.00913375
72,932.994,1.23201,0.83015,1.14168,0.88653,0.85917,0.93281,0.61181,1.19095,0.71295,1.13353,0.00912138,0.00912138,0.00912138
73,945.839,1.24957,0.80107,1.14821,0.89047,0.85081,0.93024,0.61541,1.21461,0.71811,1.14709,0.009109,0.009109,0.009109
74,958.529,1.26406,0.79131,1.15964,0.88028,0.84755,0.92173,0.60217,1.21795,0.71856,1.15277,0.00909662,0.00909662,0.00909662
75,971.433,1.24902,0.81607,1.15367,0.89411,0.81137,0.91486,0.61239,1.18323,0.72629,1.13569,0.00908425,0.00908425,0.00908425
76,984.389,1.1999,0.79898,1.11849,0.86683,0.83463,0.91453,0.60199,1.19741,0.73218,1.13743,0.00907188,0.00907188,0.00907188
77,997.295,1.28605,0.84094,1.15729,0.90824,0.82429,0.92649,0.60633,1.20117,0.71854,1.13249,0.0090595,0.0090595,0.0090595
78,1010.26,1.22574,0.79195,1.13158,0.89816,0.85142,0.92794,0.61607,1.1983,0.71076,1.13286,0.00904713,0.00904713,0.00904713
79,1023.12,1.20914,0.76329,1.11234,0.88489,0.87404,0.94098,0.61815,1.18287,0.68173,1.11483,0.00903475,0.00903475,0.00903475
80,1035.84,1.23041,0.79398,1.12934,0.87958,0.86693,0.9294,0.60995,1.21738,0.69093,1.15118,0.00902238,0.00902238,0.00902238
81,1049.12,1.22857,0.77268,1.12848,0.89818,0.832,0.92155,0.6154,1.2047,0.70316,1.13812,0.00901,0.00901,0.00901
82,1062.13,1.2125,0.78011,1.13072,0.84858,0.82539,0.90379,0.5944,1.21028,0.7502,1.14469,0.00899762,0.00899762,0.00899762
83,1075.09,1.16196,0.76094,1.10373,0.88553,0.87956,0.93834,0.62887,1.18455,0.67373,1.1317,0.00898525,0.00898525,0.00898525
84,1088.05,1.18533,0.76473,1.10652,0.906,0.86434,0.94156,0.62772,1.17781,0.67033,1.11582,0.00897287,0.00897287,0.00897287
85,1100.85,1.2271,0.78647,1.12191,0.90909,0.86047,0.94148,0.62846,1.18983,0.66166,1.13331,0.0089605,0.0089605,0.0089605
86,1114.36,1.20492,0.73673,1.11511,0.85885,0.88114,0.93446,0.63199,1.17931,0.67073,1.1207,0.00894812,0.00894812,0.00894812
87,1127.11,1.1967,0.77866,1.1079,0.91439,0.85555,0.9367,0.63192,1.16539,0.68663,1.12177,0.00893575,0.00893575,0.00893575
88,1140.01,1.19107,0.74715,1.11372,0.89267,0.88109,0.94542,0.64404,1.15927,0.6456,1.11828,0.00892338,0.00892338,0.00892338
89,1152.86,1.18924,0.72165,1.11117,0.90509,0.86249,0.93104,0.62661,1.19909,0.69403,1.16405,0.008911,0.008911,0.008911
90,1165.79,1.19276,0.7518,1.11119,0.89284,0.88268,0.93917,0.6418,1.15322,0.6682,1.10775,0.00889863,0.00889863,0.00889863
91,1178.95,1.19578,0.75597,1.10792,0.89261,0.86047,0.9322,0.63085,1.14839,0.6721,1.11709,0.00888625,0.00888625,0.00888625
92,1192.11,1.15808,0.75003,1.10707,0.91613,0.84238,0.93362,0.63623,1.12932,0.66327,1.11443,0.00887387,0.00887387,0.00887387
93,1205.13,1.16572,0.73009,1.10469,0.92507,0.87722,0.94632,0.63868,1.15289,0.64796,1.11957,0.0088615,0.0088615,0.0088615
94,1217.96,1.21374,0.75342,1.13335,0.90376,0.88372,0.94645,0.63717,1.14757,0.63783,1.10451,0.00884912,0.00884912,0.00884912
95,1230.92,1.17949,0.72491,1.09322,0.91135,0.88987,0.95148,0.64852,1.13951,0.62758,1.0944,0.00883675,0.00883675,0.00883675
96,1243.82,1.17642,0.72584,1.09461,0.91901,0.85917,0.9451,0.6487,1.14883,0.63919,1.10048,0.00882438,0.00882438,0.00882438
97,1256.74,1.17832,0.73278,1.10197,0.88675,0.89023,0.94118,0.64025,1.14948,0.63509,1.1021,0.008812,0.008812,0.008812
98,1269.55,1.22037,0.76912,1.12632,0.91511,0.88243,0.94664,0.64464,1.14905,0.62364,1.10093,0.00879963,0.00879963,0.00879963
99,1282.55,1.16753,0.71883,1.09489,0.90588,0.8829,0.94606,0.63805,1.16163,0.63654,1.11595,0.00878725,0.00878725,0.00878725
100,1295.47,1.15781,0.71321,1.10529,0.94471,0.8385,0.94271,0.64822,1.12541,0.64627,1.09931,0.00877487,0.00877487,0.00877487
101,1308.2,1.1682,0.74091,1.10196,0.9286,0.84884,0.94366,0.6419,1.154,0.64189,1.11133,0.0087625,0.0087625,0.0087625
102,1321.51,1.17271,0.73341,1.09592,0.91861,0.87493,0.94834,0.66199,1.12824,0.61926,1.08679,0.00875013,0.00875013,0.00875013
103,1334.43,1.16901,0.73694,1.0868,0.92648,0.85659,0.94437,0.65395,1.12348,0.6242,1.09329,0.00873775,0.00873775,0.00873775
104,1347.51,1.14976,0.7165,1.08761,0.91,0.9014,0.95111,0.65074,1.14839,0.62329,1.10109,0.00872538,0.00872538,0.00872538
105,1360.1,1.15394,0.70033,1.10511,0.90113,0.90956,0.95382,0.66375,1.11345,0.6033,1.0872,0.008713,0.008713,0.008713
106,1372.89,1.17551,0.74895,1.09745,0.89729,0.89163,0.94677,0.65372,1.11953,0.62845,1.09474,0.00870063,0.00870063,0.00870063
107,1385.7,1.1619,0.71678,1.09843,0.89153,0.88137,0.94499,0.65336,1.11591,0.62778,1.09557,0.00868825,0.00868825,0.00868825
108,1398.26,1.16846,0.71424,1.07783,0.92903,0.86434,0.95484,0.65627,1.12175,0.60885,1.08215,0.00867587,0.00867587,0.00867587
109,1410.84,1.11334,0.72283,1.07738,0.9226,0.86242,0.94857,0.66211,1.11451,0.60974,1.08768,0.0086635,0.0086635,0.0086635
110,1423.46,1.15012,0.70877,1.0982,0.91254,0.88969,0.95311,0.66166,1.12573,0.59876,1.0944,0.00865113,0.00865113,0.00865113
111,1436.21,1.16439,0.72559,1.08199,0.92878,0.85928,0.95191,0.65749,1.1308,0.6096,1.1003,0.00863875,0.00863875,0.00863875
112,1448.87,1.1418,0.71599,1.07385,0.90541,0.89147,0.95333,0.66035,1.12331,0.59351,1.08723,0.00862638,0.00862638,0.00862638
113,1461.36,1.14641,0.68124,1.08761,0.90667,0.89147,0.95554,0.66105,1.11091,0.59771,1.08016,0.008614,0.008614,0.008614
114,1473.99,1.10631,0.67204,1.06023,0.92131,0.89249,0.95788,0.67243,1.09901,0.58112,1.0766,0.00860162,0.00860162,0.00860162
115,1486.72,1.13508,0.67696,1.07638,0.92707,0.88684,0.9608,0.66757,1.10144,0.58858,1.07566,0.00858925,0.00858925,0.00858925
116,1499.11,1.14013,0.69521,1.07673,0.92458,0.88372,0.95161,0.6636,1.10055,0.58967,1.07563,0.00857687,0.00857687,0.00857687
117,1511.82,1.12792,0.72993,1.08459,0.94032,0.87597,0.9558,0.6731,1.0816,0.58362,1.0723,0.0085645,0.0085645,0.0085645
118,1524.53,1.09632,0.69797,1.05643,0.92492,0.88889,0.95615,0.67539,1.08233,0.58361,1.07997,0.00855213,0.00855213,0.00855213
119,1537.02,1.14383,0.69925,1.08365,0.91846,0.89276,0.95547,0.67757,1.07942,0.5789,1.08147,0.00853975,0.00853975,0.00853975
120,1549.78,1.13285,0.68048,1.08312,0.92209,0.90212,0.95746,0.67799,1.06902,0.57307,1.06373,0.00852738,0.00852738,0.00852738
121,1562.25,1.10713,0.69197,1.0628,0.91417,0.89664,0.94903,0.66894,1.08859,0.59788,1.07977,0.008515,0.008515,0.008515
122,1574.57,1.10232,0.67138,1.05453,0.91575,0.89876,0.96171,0.68129,1.07584,0.5662,1.06843,0.00850262,0.00850262,0.00850262
123,1586.91,1.12073,0.69159,1.08919,0.88216,0.91344,0.95322,0.67488,1.07731,0.57557,1.07577,0.00849025,0.00849025,0.00849025
124,1599.37,1.12732,0.72762,1.07234,0.93215,0.88243,0.95841,0.67944,1.081,0.57591,1.06552,0.00847787,0.00847787,0.00847787
125,1612,1.10568,0.6766,1.06752,0.93164,0.88243,0.95783,0.6875,1.0516,0.57206,1.06139,0.0084655,0.0084655,0.0084655
126,1624.57,1.14325,0.69556,1.0771,0.93185,0.88889,0.95474,0.68094,1.06956,0.56675,1.06687,0.00845313,0.00845313,0.00845313
127,1637.29,1.11618,0.68903,1.06767,0.94528,0.87597,0.95583,0.67468,1.0777,0.5802,1.07455,0.00844075,0.00844075,0.00844075
128,1649.72,1.13801,0.67847,1.07679,0.9296,0.89535,0.95813,0.67947,1.07492,0.57932,1.06167,0.00842838,0.00842838,0.00842838
129,1662.49,1.12874,0.66409,1.07623,0.94105,0.88688,0.96332,0.68303,1.07271,0.55982,1.06694,0.008416,0.008416,0.008416
130,1674.92,1.10134,0.6872,1.06321,0.9535,0.90052,0.96349,0.67964,1.08539,0.56799,1.07352,0.00840362,0.00840362,0.00840362
131,1687.69,1.11127,0.70663,1.07042,0.92128,0.90439,0.95829,0.68527,1.05692,0.56374,1.0653,0.00839125,0.00839125,0.00839125
132,1700.48,1.10929,0.67043,1.06763,0.95305,0.9031,0.96717,0.6846,1.0791,0.55115,1.06752,0.00837887,0.00837887,0.00837887
133,1713.23,1.10308,0.69332,1.07302,0.9349,0.91602,0.96137,0.68804,1.07954,0.55428,1.08432,0.0083665,0.0083665,0.0083665
134,1726.35,1.12493,0.66418,1.06947,0.93822,0.90254,0.95995,0.68362,1.08001,0.55385,1.07465,0.00835413,0.00835413,0.00835413
135,1739.46,1.1042,0.66683,1.06732,0.94596,0.90464,0.96646,0.6909,1.06087,0.55206,1.06688,0.00834175,0.00834175,0.00834175
136,1752.45,1.09227,0.64331,1.05774,0.92927,0.9031,0.96197,0.68969,1.057,0.55001,1.05974,0.00832937,0.00832937,0.00832937
137,1765.22,1.11191,0.68768,1.05946,0.9125,0.91214,0.95684,0.68913,1.05024,0.54561,1.05552,0.008317,0.008317,0.008317
138,1777.96,1.07573,0.66955,1.04807,0.91177,0.91731,0.95814,0.67991,1.07327,0.54921,1.06883,0.00830462,0.00830462,0.00830462
139,1790.46,1.06445,0.63489,1.03834,0.94781,0.88889,0.96222,0.68705,1.05978,0.53663,1.05645,0.00829225,0.00829225,0.00829225
140,1803.14,1.08345,0.65382,1.05859,0.93403,0.89276,0.95877,0.68908,1.05058,0.54122,1.0563,0.00827988,0.00827988,0.00827988
141,1815.68,1.05283,0.63946,1.04272,0.92136,0.90826,0.959,0.6899,1.05772,0.54249,1.05601,0.0082675,0.0082675,0.0082675
142,1828.33,1.07693,0.65027,1.05092,0.93333,0.90436,0.95767,0.69009,1.05045,0.54447,1.05711,0.00825513,0.00825513,0.00825513
143,1841.31,1.10159,0.66715,1.0571,0.93663,0.90827,0.9629,0.70165,1.02431,0.53962,1.03751,0.00824275,0.00824275,0.00824275
144,1854.18,1.09921,0.6578,1.05228,0.94487,0.90181,0.96478,0.69954,1.03604,0.53567,1.04489,0.00823038,0.00823038,0.00823038
145,1866.82,1.12168,0.6618,1.06183,0.92042,0.9199,0.96522,0.69935,1.03275,0.53191,1.04073,0.008218,0.008218,0.008218
146,1879.5,1.09945,0.65663,1.07051,0.92595,0.91473,0.96617,0.69675,1.03831,0.53541,1.04202,0.00820562,0.00820562,0.00820562
147,1892.16,1.0863,0.67428,1.04542,0.93401,0.8961,0.96389,0.69578,1.03618,0.53794,1.04165,0.00819325,0.00819325,0.00819325
148,1904.82,1.07077,0.63809,1.04677,0.92767,0.91473,0.96407,0.70556,1.01736,0.52377,1.02935,0.00818088,0.00818088,0.00818088
149,1917.55,1.06197,0.66277,1.04163,0.90575,0.91878,0.96196,0.70329,1.0258,0.53773,1.03704,0.0081685,0.0081685,0.0081685
150,1930.12,1.06046,0.64562,1.04334,0.93508,0.9186,0.96866,0.70516,1.02451,0.52113,1.03664,0.00815613,0.00815613,0.00815613
151,1942.45,1.04514,0.61926,1.03135,0.94602,0.90564,0.96636,0.69987,1.02918,0.52857,1.04118,0.00814375,0.00814375,0.00814375
152,1954.95,1.11144,0.65587,1.05254,0.9451,0.89664,0.96447,0.7015,1.0131,0.5214,1.02443,0.00813138,0.00813138,0.00813138
153,1967.53,1.03381,0.62061,1.02336,0.9242,0.92939,0.9681,0.70345,1.02789,0.52179,1.03689,0.008119,0.008119,0.008119
154,1980.15,1.05965,0.63481,1.04072,0.92877,0.92649,0.96878,0.70417,1.02431,0.51429,1.03236,0.00810662,0.00810662,0.00810662
155,1992.66,1.0756,0.6592,1.04047,0.93718,0.9252,0.96891,0.7027,1.02045,0.51464,1.02818,0.00809425,0.00809425,0.00809425
156,2005.19,1.08737,0.64807,1.05482,0.91644,0.93152,0.97056,0.70692,1.00316,0.51521,1.02278,0.00808188,0.00808188,0.00808188
157,2017.75,1.02988,0.6085,1.02321,0.93611,0.90871,0.97047,0.71379,1.00248,0.51453,1.02513,0.0080695,0.0080695,0.0080695
158,2030.31,1.04177,0.62457,1.01981,0.94216,0.90956,0.97269,0.70869,1.01542,0.50763,1.03176,0.00805713,0.00805713,0.00805713
159,2042.87,1.04946,0.62679,1.03214,0.93281,0.91483,0.97255,0.71013,1.01207,0.50719,1.03025,0.00804475,0.00804475,0.00804475
160,2055.8,1.07936,0.63925,1.04391,0.94474,0.91085,0.97271,0.71395,0.99876,0.50845,1.02155,0.00803238,0.00803238,0.00803238
161,2068.6,1.06297,0.65278,1.04094,0.93798,0.91839,0.97201,0.71177,0.99945,0.50449,1.0251,0.00802,0.00802,0.00802
162,2081.15,1.07106,0.63646,1.05134,0.93829,0.92335,0.97235,0.70987,1.01068,0.50901,1.02729,0.00800762,0.00800762,0.00800762
163,2093.58,1.02809,0.61347,1.02125,0.93773,0.91214,0.97077,0.70879,0.99959,0.50894,1.02445,0.00799525,0.00799525,0.00799525
164,2106.02,1.06837,0.62216,1.04703,0.9534,0.91214,0.97093,0.70986,1.00623,0.51342,1.02663,0.00798288,0.00798288,0.00798288
165,2118.58,1.04481,0.61738,1.03417,0.93433,0.91916,0.97191,0.71201,1.00244,0.49882,1.02122,0.0079705,0.0079705,0.0079705
166,2131.15,1.04282,0.6552,1.03176,0.93742,0.90967,0.96873,0.71196,0.99493,0.50634,1.02317,0.00795812,0.00795812,0.00795812
167,2144.25,1.05139,0.63011,1.03629,0.93725,0.90827,0.96635,0.71139,0.97229,0.50432,1.01999,0.00794575,0.00794575,0.00794575
168,2156.85,1.0682,0.63493,1.03528,0.93356,0.92506,0.96841,0.71751,0.96988,0.49575,1.01867,0.00793338,0.00793338,0.00793338
169,2169.47,1.06335,0.63169,1.04584,0.94196,0.91602,0.97311,0.7119,0.98417,0.49571,1.0217,0.007921,0.007921,0.007921
170,2182.47,1.05279,0.64758,1.02659,0.92822,0.92377,0.96846,0.71224,0.99622,0.49771,1.02828,0.00790863,0.00790863,0.00790863
171,2195.46,1.0308,0.64377,1.02021,0.94334,0.91344,0.97116,0.71811,0.99042,0.4983,1.02344,0.00789625,0.00789625,0.00789625
172,2208.41,1.01063,0.61051,1.02719,0.96335,0.89276,0.968,0.71424,0.98559,0.50449,1.02457,0.00788388,0.00788388,0.00788388
173,2221.29,1.06204,0.63484,1.03447,0.95613,0.90112,0.96928,0.71327,0.99101,0.50607,1.02255,0.0078715,0.0078715,0.0078715
174,2233.7,1.04531,0.61758,1.03383,0.95365,0.90383,0.97155,0.71808,0.98455,0.49773,1.02003,0.00785912,0.00785912,0.00785912
175,2246.71,1.05225,0.62251,1.03453,0.94116,0.90698,0.96981,0.71788,0.98179,0.50156,1.01875,0.00784675,0.00784675,0.00784675
176,2259.14,1.02309,0.61027,1.02213,0.94072,0.92254,0.968,0.71772,0.97885,0.49841,1.01527,0.00783438,0.00783438,0.00783438
177,2271.69,1.03385,0.60135,1.01881,0.95482,0.91085,0.96869,0.71646,0.98363,0.49106,1.0176,0.007822,0.007822,0.007822
178,2284.24,1.03825,0.6167,1.01768,0.94823,0.91731,0.96942,0.71965,0.9785,0.49549,1.01327,0.00780963,0.00780963,0.00780963
179,2296.81,1.02132,0.62238,1.02471,0.95658,0.91344,0.96636,0.7221,0.97125,0.49221,1.01241,0.00779725,0.00779725,0.00779725
180,2309.33,1.04264,0.63095,1.03363,0.94236,0.9186,0.96796,0.72415,0.96264,0.49207,1.00568,0.00778488,0.00778488,0.00778488
181,2321.98,1.04446,0.62376,1.03095,0.95214,0.92119,0.97068,0.72466,0.96227,0.48583,1.00581,0.0077725,0.0077725,0.0077725
182,2334.58,1.06325,0.63777,1.03909,0.94986,0.93016,0.9728,0.72691,0.96636,0.48007,1.00803,0.00776013,0.00776013,0.00776013
183,2347.47,1.04485,0.61509,1.02893,0.93587,0.94444,0.97258,0.72612,0.97107,0.48174,1.00892,0.00774775,0.00774775,0.00774775
184,2360.05,1.04571,0.61829,1.03714,0.9353,0.9338,0.97136,0.72555,0.97308,0.48818,1.01503,0.00773538,0.00773538,0.00773538
185,2372.49,1.02629,0.61689,1.02731,0.94003,0.93158,0.97634,0.72684,0.9699,0.48575,1.01548,0.007723,0.007723,0.007723
