epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,553.029,1.34926,0.92712,1.1932,0.83953,0.77519,0.87145,0.53838,1.32731,0.89994,1.21952,0.00949263,0.00949263,0.00949263
43,565.697,1.3499,0.95561,1.19553,0.86304,0.76526,0.86631,0.5359,1.32894,0.882,1.22633,0.00948025,0.00948025,0.00948025
44,578.318,1.32791,0.92847,1.19958,0.79071,0.82171,0.87029,0.54315,1.29306,0.85448,1.22487,0.00946788,0.00946788,0.00946788
45,591.041,1.33193,0.93396,1.19388,0.84015,0.77415,0.87054,0.54117,1.30943,0.86191,1.21277,0.0094555,0.0094555,0.0094555
46,603.696,1.31957,0.90547,1.18724,0.8475,0.78262,0.86917,0.53042,1.3277,0.87431,1.24739,0.00944313,0.00944313,0.00944313
47,616.417,1.36225,0.91889,1.21709,0.86246,0.81827,0.88805,0.54836,1.30314,0.83571,1.23686,0.00943075,0.00943075,0.00943075
48,628.999,1.34793,0.9253,1.22117,0.87819,0.74419,0.87332,0.53793,1.29829,0.87789,1.21932,0.00941837,0.00941837,0.00941837
49,642.066,1.33425,0.90001,1.18254,0.86196,0.79974,0.88728,0.55447,1.26992,0.85289,1.17597,0.009406,0.009406,0.009406
50,654.967,1.32045,0.91716,1.18365,0.88146,0.77815,0.89922,0.57338,1.245,0.82219,1.1797,0.00939363,0.00939363,0.00939363
51,667.798,1.31224,0.91488,1.18018,0.83931,0.81655,0.89346,0.56897,1.29066,0.81761,1.20298,0.00938125,0.00938125,0.00938125
52,680.348,1.30528,0.86033,1.1777,0.87865,0.77642,0.87394,0.55871,1.27669,0.85798,1.19663,0.00936888,0.00936888,0.00936888
53,692.776,1.29577,0.87521,1.17414,0.8719,0.83721,0.91255,0.59557,1.25518,0.77962,1.17901,0.0093565,0.0093565,0.0093565
54,705.321,1.28564,0.8676,1.16583,0.88505,0.81783,0.89838,0.57071,1.25571,0.79619,1.17298,0.00934413,0.00934413,0.00934413
55,718.411,1.31744,0.88647,1.16904,0.89228,0.81339,0.91929,0.60278,1.22938,0.74726,1.15093,0.00933175,0.00933175,0.00933175
56,731.625,1.265,0.84399,1.15098,0.87263,0.84091,0.91845,0.59132,1.27329,0.77006,1.19086,0.00931937,0.00931937,0.00931937
57,745.034,1.31433,0.87607,1.17426,0.86655,0.81376,0.89646,0.55384,1.3268,0.80866,1.21423,0.009307,0.009307,0.009307
58,757.908,1.32749,0.85889,1.18137,0.85686,0.78887,0.89228,0.57291,1.26663,0.84956,1.1886,0.00929462,0.00929462,0.00929462
59,770.727,1.28185,0.84325,1.16563,0.85096,0.81008,0.89306,0.57944,1.24803,0.79873,1.17217,0.00928225,0.00928225,0.00928225
60,783.513,1.28205,0.8567,1.15736,0.84816,0.79974,0.87474,0.55187,1.2985,0.84237,1.18141,0.00926988,0.00926988,0.00926988
61,796.491,1.2959,0.8455,1.16561,0.86676,0.80233,0.89646,0.57194,1.26688,0.78859,1.18849,0.0092575,0.0092575,0.0092575
62,809.304,1.26407,0.82931,1.15847,0.87542,0.8443,0.91778,0.59107,1.23224,0.74111,1.16252,0.00924512,0.00924512,0.00924512
63,822.535,1.26662,0.84069,1.1457,0.87575,0.81654,0.91045,0.59137,1.22617,0.75518,1.13535,0.00923275,0.00923275,0.00923275
64,835.285,1.25549,0.80354,1.14311,0.88266,0.81137,0.91572,0.60123,1.22628,0.7505,1.15135,0.00922038,0.00922038,0.00922038
65,848.176,1.28687,0.83036,1.17081,0.86743,0.8385,0.90749,0.59567,1.24088,0.75351,1.1518,0.009208,0.009208,0.009208
66,861.051,1.2991,0.84331,1.1825,0.87821,0.84367,0.91281,0.60054,1.20734,0.74246,1.14593,0.00919562,0.00919562,0.00919562
67,873.78,1.2807,0.8236,1.16077,0.87795,0.83333,0.91385,0.59723,1.24431,0.73309,1.15943,0.00918325,0.00918325,0.00918325
68,886.757,1.24978,0.7823,1.12823,0.89076,0.84279,0.91807,0.61365,1.19416,0.71573,1.11818,0.00917088,0.00917088,0.00917088
69,899.782,1.22188,0.78842,1.12874,0.86305,0.86305,0.92714,0.62021,1.19261,0.71721,1.13703,0.0091585,0.0091585,0.0091585
70,912.984,1.24163,0.77792,1.1471,0.89371,0.83333,0.90944,0.60232,1.21235,0.73487,1.15671,0.00914613,0.00914613,0.00914613
71,925.583,1.26217,0.81268,1.15772,0.88415,0.81137,0.90661,0.59595,1.19982,0.74374,1.14776,0.00913375,0.00913375,0.00913375
72,938.233,1.23201,0.83015,1.14168,0.88653,0.85917,0.93281,0.61181,1.19095,0.71295,1.13353,0.00912138,0.00912138,0.00912138
73,950.957,1.24957,0.80107,1.14821,0.89047,0.85081,0.93024,0.61541,1.21461,0.71811,1.14709,0.009109,0.009109,0.009109
74,964.034,1.26406,0.79131,1.15964,0.88028,0.84755,0.92173,0.60217,1.21795,0.71856,1.15277,0.00909662,0.00909662,0.00909662
75,977.092,1.24902,0.81607,1.15367,0.89411,0.81137,0.91486,0.61239,1.18323,0.72629,1.13569,0.00908425,0.00908425,0.00908425
76,990.13,1.1999,0.79898,1.11849,0.86683,0.83463,0.91453,0.60199,1.19741,0.73218,1.13743,0.00907188,0.00907188,0.00907188
77,1002.97,1.28605,0.84094,1.15729,0.90824,0.82429,0.92649,0.60633,1.20117,0.71854,1.13249,0.0090595,0.0090595,0.0090595
78,1016.07,1.22574,0.79195,1.13158,0.89816,0.85142,0.92794,0.61607,1.1983,0.71076,1.13286,0.00904713,0.00904713,0.00904713
79,1029.21,1.20914,0.76329,1.11234,0.88489,0.87404,0.94098,0.61815,1.18287,0.68173,1.11483,0.00903475,0.00903475,0.00903475
80,1042.24,1.23041,0.79398,1.12934,0.87958,0.86693,0.9294,0.60995,1.21738,0.69093,1.15118,0.00902238,0.00902238,0.00902238
81,1055.64,1.22857,0.77268,1.12848,0.89818,0.832,0.92155,0.6154,1.2047,0.70316,1.13812,0.00901,0.00901,0.00901
82,1068.66,1.2125,0.78011,1.13072,0.84858,0.82539,0.90379,0.5944,1.21028,0.7502,1.14469,0.00899762,0.00899762,0.00899762
83,1081.6,1.16196,0.76094,1.10373,0.88553,0.87956,0.93834,0.62887,1.18455,0.67373,1.1317,0.00898525,0.00898525,0.00898525
84,1094.19,1.18533,0.76473,1.10652,0.906,0.86434,0.94156,0.62772,1.17781,0.67033,1.11582,0.00897287,0.00897287,0.00897287
85,1107.36,1.2271,0.78647,1.12191,0.90909,0.86047,0.94148,0.62846,1.18983,0.66166,1.13331,0.0089605,0.0089605,0.0089605
86,1120.67,1.20492,0.73673,1.11511,0.85885,0.88114,0.93446,0.63199,1.17931,0.67073,1.1207,0.00894812,0.00894812,0.00894812
87,1133.85,1.1967,0.77866,1.1079,0.91439,0.85555,0.9367,0.63192,1.16539,0.68663,1.12177,0.00893575,0.00893575,0.00893575
88,1146.71,1.19107,0.74715,1.11372,0.89267,0.88109,0.94542,0.64404,1.15927,0.6456,1.11828,0.00892338,0.00892338,0.00892338
89,1159.5,1.18924,0.72165,1.11117,0.90509,0.86249,0.93104,0.62661,1.19909,0.69403,1.16405,0.008911,0.008911,0.008911
90,1172.7,1.19276,0.7518,1.11119,0.89284,0.88268,0.93917,0.6418,1.15322,0.6682,1.10775,0.00889863,0.00889863,0.00889863
91,1185.73,1.19578,0.75597,1.10792,0.89261,0.86047,0.9322,0.63085,1.14839,0.6721,1.11709,0.00888625,0.00888625,0.00888625
92,1198.99,1.15808,0.75003,1.10707,0.91613,0.84238,0.93362,0.63623,1.12932,0.66327,1.11443,0.00887387,0.00887387,0.00887387
93,1211.8,1.16572,0.73009,1.10469,0.92507,0.87722,0.94632,0.63868,1.15289,0.64796,1.11957,0.0088615,0.0088615,0.0088615
94,1224.66,1.21374,0.75342,1.13335,0.90376,0.88372,0.94645,0.63717,1.14757,0.63783,1.10451,0.00884912,0.00884912,0.00884912
95,1237.27,1.17949,0.72491,1.09322,0.91135,0.88987,0.95148,0.64852,1.13951,0.62758,1.0944,0.00883675,0.00883675,0.00883675
96,1250.4,1.17642,0.72584,1.09461,0.91901,0.85917,0.9451,0.6487,1.14883,0.63919,1.10048,0.00882438,0.00882438,0.00882438
97,1263.44,1.17832,0.73278,1.10197,0.88675,0.89023,0.94118,0.64025,1.14948,0.63509,1.1021,0.008812,0.008812,0.008812
98,1276.06,1.22037,0.76912,1.12632,0.91511,0.88243,0.94664,0.64464,1.14905,0.62364,1.10093,0.00879963,0.00879963,0.00879963
