epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,555.644,1.23651,0.79619,1.12401,0.86303,0.82222,0.90009,0.58373,1.27,0.76682,1.18009,0.0011882,0.0011882,0.0011882
43,568.84,1.21847,0.80491,1.11742,0.87586,0.82951,0.91094,0.60517,1.21979,0.73737,1.15671,0.0011684,0.0011684,0.0011684
44,581.968,1.23143,0.79743,1.12602,0.87331,0.82828,0.91096,0.59641,1.21743,0.74151,1.14957,0.0011486,0.0011486,0.0011486
45,595.011,1.21048,0.77813,1.10825,0.89551,0.82817,0.9088,0.58715,1.25713,0.74317,1.1581,0.0011288,0.0011288,0.0011288
46,608.161,1.20581,0.77134,1.11343,0.92611,0.83463,0.92273,0.62013,1.18227,0.71364,1.11644,0.001109,0.001109,0.001109
47,621.149,1.23088,0.78647,1.12478,0.89399,0.83892,0.91719,0.60623,1.18564,0.70613,1.13074,0.0010892,0.0010892,0.0010892
48,634.143,1.21313,0.7676,1.12162,0.90346,0.83428,0.92504,0.59916,1.20572,0.7005,1.14407,0.0010694,0.0010694,0.0010694
49,647.221,1.20071,0.78195,1.1049,0.87497,0.84989,0.91592,0.60404,1.21173,0.7144,1.13599,0.0010496,0.0010496,0.0010496
50,660.319,1.1936,0.77822,1.09494,0.91754,0.81947,0.91299,0.61132,1.19038,0.7238,1.12236,0.0010298,0.0010298,0.0010298
51,673.375,1.19354,0.77999,1.1036,0.85616,0.8382,0.90615,0.58818,1.25382,0.73421,1.15662,0.00101,0.00101,0.00101
52,686.33,1.19067,0.73569,1.10109,0.87686,0.85917,0.9233,0.60741,1.22107,0.69741,1.13756,0.0009902,0.0009902,0.0009902
53,699.365,1.15076,0.71595,1.07803,0.92142,0.83318,0.93516,0.62216,1.20929,0.66848,1.11806,0.0009704,0.0009704,0.0009704
54,712.393,1.14979,0.73291,1.08147,0.92454,0.82687,0.92295,0.61444,1.22128,0.67676,1.13741,0.0009506,0.0009506,0.0009506
55,725.384,1.18737,0.75099,1.0942,0.89365,0.8577,0.93275,0.63467,1.15785,0.66218,1.0973,0.0009308,0.0009308,0.0009308
56,738.452,1.15074,0.72079,1.07252,0.89074,0.85142,0.91769,0.59902,1.22876,0.699,1.13881,0.000911,0.000911,0.000911
57,751.851,1.1657,0.72782,1.07832,0.87936,0.85917,0.93037,0.6231,1.18898,0.67274,1.11186,0.0008912,0.0008912,0.0008912
58,765.004,1.16943,0.71033,1.08957,0.91778,0.85401,0.93428,0.63122,1.16138,0.65875,1.10234,0.0008714,0.0008714,0.0008714
59,777.972,1.12984,0.698,1.06806,0.92584,0.82687,0.92485,0.61125,1.21492,0.68737,1.12243,0.0008516,0.0008516,0.0008516
60,791.106,1.13631,0.70425,1.07035,0.88792,0.83933,0.92104,0.6202,1.18017,0.68771,1.11106,0.0008318,0.0008318,0.0008318
61,804.038,1.1351,0.70591,1.06776,0.88189,0.8553,0.923,0.62066,1.18813,0.66675,1.12047,0.000812,0.000812,0.000812
62,816.94,1.12497,0.68695,1.07123,0.90754,0.86951,0.93477,0.64359,1.14124,0.64003,1.08895,0.0007922,0.0007922,0.0007922
63,829.903,1.10633,0.67598,1.05536,0.93279,0.86075,0.94182,0.63743,1.16147,0.63968,1.10074,0.0007724,0.0007724,0.0007724
64,843.237,1.09792,0.65943,1.04481,0.93562,0.86364,0.94346,0.65186,1.13309,0.61546,1.07818,0.0007526,0.0007526,0.0007526
65,856.023,1.1477,0.67367,1.0906,0.91039,0.86627,0.93374,0.6339,1.1804,0.63587,1.10795,0.0007328,0.0007328,0.0007328
66,868.9,1.14765,0.6804,1.08705,0.91738,0.86563,0.93771,0.64564,1.12411,0.60694,1.08476,0.000713,0.000713,0.000713
67,882.127,1.10508,0.66349,1.06315,0.93997,0.86988,0.94069,0.6497,1.12992,0.59257,1.07977,0.0006932,0.0006932,0.0006932
68,895.224,1.10595,0.65316,1.04528,0.93293,0.85788,0.94288,0.65519,1.11348,0.60079,1.07868,0.0006734,0.0006734,0.0006734
69,908.29,1.06851,0.65232,1.04265,0.92243,0.87855,0.94448,0.65338,1.12426,0.60252,1.07775,0.0006536,0.0006536,0.0006536
70,921.265,1.10445,0.64246,1.05618,0.91347,0.85271,0.94294,0.65079,1.14347,0.61428,1.09184,0.0006338,0.0006338,0.0006338
71,934.647,1.09174,0.64672,1.05224,0.9455,0.86563,0.94315,0.64972,1.13781,0.58628,1.07513,0.000614,0.000614,0.000614
72,948.2,1.07188,0.66507,1.03989,0.92953,0.88243,0.94082,0.65273,1.14327,0.58606,1.08296,0.0005942,0.0005942,0.0005942
73,961.129,1.08229,0.64142,1.04367,0.93819,0.86047,0.94529,0.65104,1.12476,0.58901,1.07198,0.0005744,0.0005744,0.0005744
74,974.696,1.07515,0.63192,1.05317,0.93949,0.86259,0.94149,0.64723,1.13642,0.57671,1.08251,0.0005546,0.0005546,0.0005546
75,987.848,1.06571,0.65018,1.036,0.95039,0.86621,0.94776,0.66215,1.10808,0.56625,1.0678,0.0005348,0.0005348,0.0005348
76,1000.85,1.05245,0.64158,1.03748,0.90612,0.87984,0.94481,0.65369,1.1129,0.58817,1.07383,0.000515,0.000515,0.000515
77,1013.92,1.10753,0.66637,1.05935,0.93162,0.88005,0.94942,0.66753,1.09406,0.56359,1.05641,0.0004952,0.0004952,0.0004952
78,1027.04,1.04288,0.62637,1.02773,0.92405,0.85271,0.9371,0.6534,1.1051,0.59494,1.06127,0.0004754,0.0004754,0.0004754
79,1039.97,1.02726,0.60002,1.00889,0.94644,0.89032,0.95414,0.67332,1.09306,0.55813,1.05412,0.0004556,0.0004556,0.0004556
80,1052.85,1.04103,0.62428,1.02276,0.94325,0.88049,0.95042,0.67134,1.08581,0.54926,1.05097,0.0004358,0.0004358,0.0004358
81,1066.08,1.0275,0.60582,1.02001,0.9252,0.8863,0.95333,0.66503,1.09976,0.57656,1.05647,0.000416,0.000416,0.000416
82,1078.91,1.02576,0.61663,1.03414,0.93142,0.87597,0.94992,0.66607,1.09877,0.56665,1.05355,0.0003962,0.0003962,0.0003962
83,1091.81,0.98153,0.59565,0.99941,0.9322,0.88114,0.95247,0.66857,1.07938,0.54866,1.04244,0.0003764,0.0003764,0.0003764
84,1104.98,1.00097,0.58476,1.00013,0.9082,0.90751,0.95055,0.67214,1.07019,0.54304,1.04142,0.0003566,0.0003566,0.0003566
85,1117.99,1.02026,0.59992,1.01082,0.93314,0.89535,0.95317,0.68097,1.0602,0.54003,1.04422,0.0003368,0.0003368,0.0003368
86,1131.41,1.0066,0.57373,1.01362,0.91925,0.91194,0.95749,0.67725,1.07263,0.53684,1.04527,0.000317,0.000317,0.000317
87,1144.83,1.01028,0.59466,1.01474,0.92301,0.90439,0.95099,0.68,1.05622,0.54288,1.03715,0.0002972,0.0002972,0.0002972
88,1157.71,0.99575,0.56768,1.00793,0.94248,0.87984,0.95102,0.68108,1.05274,0.52838,1.04127,0.0002774,0.0002774,0.0002774
89,1170.69,0.99075,0.55509,0.99967,0.93046,0.9031,0.95971,0.68856,1.04009,0.52214,1.02779,0.0002576,0.0002576,0.0002576
90,1184.36,0.98285,0.55742,0.99328,0.93441,0.90956,0.95503,0.67837,1.06305,0.51705,1.04387,0.0002378,0.0002378,0.0002378
91,1197.61,0.94194,0.53996,0.99338,0.93829,0.88403,0.95178,0.67386,1.0772,0.53971,1.05449,0.000218,0.000218,0.000218
92,1210.94,0.93477,0.51086,0.9885,0.92412,0.91258,0.95434,0.68273,1.05953,0.53067,1.0467,0.0001982,0.0001982,0.0001982
93,1224.56,0.9234,0.53476,0.98897,0.93475,0.88841,0.95341,0.67995,1.05976,0.52985,1.04111,0.0001784,0.0001784,0.0001784
94,1238.06,0.94475,0.51676,0.99283,0.94191,0.90081,0.9564,0.68732,1.04775,0.51778,1.03748,0.0001586,0.0001586,0.0001586
95,1251.09,0.93317,0.50912,0.98852,0.93045,0.91602,0.962,0.68901,1.04639,0.51139,1.03683,0.0001388,0.0001388,0.0001388
96,1264.12,0.92223,0.53699,0.98106,0.925,0.90833,0.95417,0.69141,1.03434,0.51476,1.03486,0.000119,0.000119,0.000119
97,1277.34,0.90301,0.49796,0.96447,0.95427,0.8876,0.96036,0.6946,1.03288,0.51084,1.031,9.92e-05,9.92e-05,9.92e-05
98,1290.4,0.91833,0.499,0.98132,0.95434,0.89113,0.95751,0.69196,1.0474,0.50632,1.03576,7.94e-05,7.94e-05,7.94e-05
99,1303.58,0.86312,0.4613,0.95277,0.95855,0.8964,0.95721,0.69528,1.03673,0.50275,1.02952,5.96e-05,5.96e-05,5.96e-05
100,1316.34,0.88207,0.47876,0.95697,0.95323,0.89522,0.95688,0.69413,1.03807,0.50327,1.02958,3.98e-05,3.98e-05,3.98e-05
